,Unnamed: 0,DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Address,zipcode,label
985,,1083289-DCA,Business,3/31/11,ENTERPRISE 30TH STREET GARAGE LLC,,529,W 29TH ST,,NEW YORK,NY,10001.0,2126270012,Manhattan,1.0,529 west 29th street,10001.0,True
986,,1417977-DCA,Business,9/25/13,STANDARD PARKING CORPORATION,,8036,COOPER AVE,,GLENDALE,NY,11385.0,7188943580,Queens,4.0,8036 cooper avenue,11385.0,False
987,,2060564-DCA,Business,3/31/21,786 PARKING CORP,,313,SAINT MARKS AVE,,BROOKLYN,NY,11238.0,7186180029,Brooklyn,3.0,313 saint marks avenue,11238.0,False
988,,1258315-DCA,Business,3/31/21,MP HUB PARKING LLC,,3000,3RD AVE,,BRONX,NY,10455.0,2124903460,Bronx,2.0,3000 3rd avenue,10455.0,False
989,,2069015-DCA,Business,3/31/19,ONE PARKING 89TH STREET LLC,,205,W 89TH ST,,NEW YORK,NY,10024.0,4802722100,Manhattan,1.0,205 west 89th street,10024.0,True
990,Active locations,2045376-DCA,Business,3/31/21,CHELSEA 29 PARKING LLC,,525,W 28TH ST,,NEW YORK,NY,10001.0,2126869800,Manhattan,1.0,525 west 28th street,10001.0,True
991,,2008536-DCA,Business,8/3/14,A&P PARKING CORP.,,339,GREENE AVE,,BROOKLYN,NY,11238.0,2123601711,Brooklyn,3.0,339 greene avenue,11238.0,False
992,,2045008-DCA,Business,3/31/21,155 EAST 55TH STREET PARKING CORP,,155,E 55TH ST,,NEW YORK,NY,10022.0,2127367171,Manhattan,1.0,155 east 55th street,10022.0,False
993,,1128757-DCA,Business,3/31/17,MAJESTIC CAR PARK LLC,,1199,PARK AVE,,NEW YORK,NY,10128.0,2122216111,Manhattan,1.0,1199 park avenue,10128.0,False
994,,1250448-DCA,Business,3/31/11,KC THIRD AVENUE PARKING LLC,,330,3RD AVE,,NEW YORK,NY,10010.0,7187880066,Manhattan,1.0,330 3rd avenue,10010.0,True
995,,0926039-DCA,Business,3/31/21,"SAM PARKING, L.L.C.",,360,W BROADWAY,,NEW YORK,NY,10013.0,2129666774,Manhattan,1.0,360 west broadway,10013.0,False
996,,1368921-DCA,Business,3/31/21,Z AND G PARKING LLC,,2355,WEBSTER AVE,,BRONX,NY,10458.0,2129799815,Bronx,2.0,2355 webster avenue,10458.0,False
997,,2085375-DCA,Business,3/31/21,345 Sheffield Parking LLC,,345,SHEFFIELD AVE,,BROOKLYN,NY,11207.0,,Brooklyn,3.0,345 sheffield avenue,11207.0,False
998,,1259179-DCA,Business,3/31/15,36-36 PRINCE PARKING LLC,,3636,PRINCE ST,,FLUSHING,NY,11354.0,7183580001,Queens,4.0,3636 prince street,11354.0,False
999,,2033073-DCA,Business,3/31/21,"LA MIRAGE CAR PARK, INC.",,17810,WEXFORD TER,,JAMAICA,NY,11432.0,2122216111,Queens,4.0,17810 wexford terrace,11432.0,False
1000,,1423764-DCA,Business,3/31/21,SAMO PARKING LLC,,401,E 74TH ST,,NEW YORK,NY,10021.0,2127143571,Manhattan,1.0,401 east 74th street,10021.0,False
1001,,1452642-DCA,Business,3/31/21,304 WEST 49TH PARKING CORP.,,304,W 49TH ST,,NEW YORK,NY,10019.0,2122475607,Manhattan,1.0,304 west 49th street,10019.0,False
1002,,1425225-DCA,Business,8/19/12,"ONE PARKING GOTHAM, INC.",,4209,28TH ST,,LONG IS CITY,NY,11101.0,2123706530,Queens,4.0,4209 28th street,11101.0,False
1003,,2081249-DCA,Business,3/31/21,PARK 108 LLC,,234,W 108TH ST,,NEW YORK,NY,10025.0,2129299404,Manhattan,1.0,234 west 108th street,10025.0,False
1004,,0427868-DCA,Business,3/31/21,249 PARKING CORP.,,249,10TH AVE,,NEW YORK,NY,10001.0,2126457548,Manhattan,1.0,249 10th avenue,10001.0,False
1005,,1133687-DCA,Business,3/31/21,SAWYER PARKING LLC,,150,W 20TH ST,,NEW YORK,NY,10011.0,2122428310,Manhattan,1.0,150 west 20th street,10011.0,False
1006,,0858490-DCA,Business,3/31/21,RESOURCE PARKING LLC,,1540,BROADWAY,,NEW YORK,NY,10036.0,2126869800,Manhattan,1.0,1540 broadway,10036.0,False
1007,,1461225-DCA,Business,3/31/21,IMPERIAL PARKING US LLC,,90-15,PARSONS BOULEVARD,,JAMAICA,NY,11432.0,2125573311,,,90-15 parsons boulevard,11432.0,False
1008,,2005585-DCA,Business,3/31/17,NYC PARKING GROUP I LLC,nyc parking group 1 llc 74,340,E 74TH ST,,NEW YORK,NY,10021.0,7182850102,Manhattan,1.0,340 east 74th street,10021.0,True
1009,,1205557-DCA,Business,3/31/21,DEB PARKING LLC,,300,W 135TH ST,,NEW YORK,NY,10030.0,2127143571,Manhattan,1.0,300 west 135th street,10030.0,False
1010,,1385583-DCA,Business,3/31/21,VS PARKING GARAGE CORP.,,275,PARK AVE,,BROOKLYN,NY,11205.0,7189094449,Brooklyn,3.0,275 park avenue,11205.0,False
1011,,0367195-DCA,Business,3/31/21,NEW YORK PARKING 51ST STREET CORP.,,251,E 51ST ST,,NEW YORK,NY,10022.0,212-308-5959,Manhattan,1.0,251 east 51st street,10022.0,False
1012,,2017913-DCA,Business,3/31/17,SP PLUS CORPORATION,,380,LENOX AVE,,NEW YORK,NY,10027.0,2125025490,Manhattan,1.0,380 lenox avenue,10027.0,True
1013,,2006045-DCA,Business,3/31/19,SAM DAR ENTERPRISES INC,,3000,PARK AVE,,BRONX,NY,10451.0,6463997098,Bronx,2.0,3000 park avenue,10451.0,False
1014,,2001370-DCA,Business,3/31/15,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,115,E 57TH ST,,NEW YORK,NY,10022.0,2125025490,Manhattan,1.0,115 east 57th street,10022.0,True
1015,,1251102-DCA,Business,3/31/21,JENUWEN CAR PARK INC.,,580,FLATBUSH AVE,,BROOKLYN,NY,11225.0,2122216111,Brooklyn,3.0,580 flatbush avenue,11225.0,False
1016,,2001364-DCA,Business,3/31/15,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,100,MORTON ST,,NEW YORK,NY,10014.0,2125025490,Manhattan,1.0,100 morton street,10014.0,True
1017,,2020697-DCA,Business,3/31/21,LOREN'S PARKING GARAGE CORPORATON,,4035,PARK AVE,,BRONX,NY,10457.0,212-244-2332,Bronx,2.0,4035 park avenue,10457.0,False
1018,,1306379-DCA,Business,2/14/13,PLATT PARKING LLC,,90,JOHN ST,,NEW YORK,NY,10038.0,2126869800,Manhattan,1.0,90 john street,10038.0,False
1019,,0429678-DCA,Business,3/31/13,ABILITY PARKING CORP.,,200,E END AVE,,NEW YORK,NY,10128.0,2122493344,Manhattan,1.0,200 east end avenue,10128.0,True
1020,,1371377-DCA,Business,3/31/19,GM&M PARK INC.,,116,NOSTRAND AVE,,BROOKLYN,NY,11205.0,6466100315,Brooklyn,3.0,116 nostrand avenue,11205.0,False
1021,,1211704-DCA,Business,3/31/15,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,95,OCEANA DR E,,BROOKLYN,NY,11235.0,7182239722,Brooklyn,3.0,95 oceana drive e,11235.0,False
1022,,0898706-DCA,Business,3/31/13,"PARIS, ZACARIAS P",P & P PARKING LOT,1300,GERARD AVE,,BRONX,NY,10452.0,7182933679,Bronx,2.0,1300 gerard avenue,10452.0,False
1023,,2044484-DCA,Business,3/31/21,F & A PARKING CORP,24 HOURS PARKING,785,DEKALB AVE,,BROOKLYN,NY,11221.0,7183992640,Brooklyn,3.0,785 dekalb avenue,11221.0,False
1024,,1261900-DCA,Business,3/31/21,"LEONARD STREET PARKING, LLC",,88,LEONARD ST,,NEW YORK,NY,10013.0,9736437700,Manhattan,1.0,88 leonard street,10013.0,False
1025,,1471907-DCA,Business,3/31/19,"IMPERIAL PARKING (U.S.), LLC",IMPARK,9605,QUEENS BLVD,,REGO PARK,NY,11374.0,2129378660,Queens,4.0,9605 queens boulevardd,11374.0,False
1026,,0761016-DCA,Business,3/31/21,64TH WEST END PARKING LLC,,110,W END AVE,,NEW YORK,NY,10023.0,2126869800,Manhattan,1.0,110 west end avenue,10023.0,True
1027,,1304852-DCA,Business,2/16/11,200 WEA PARKING CORP.,,200,W END AVE,,NEW YORK,NY,10023.0,7187880066,Manhattan,1.0,200 west end avenue,10023.0,False
1028,,0906438-DCA,Business,3/31/21,CLAREMONT PARKING CORP,,480,RIVERSIDE DR,,NEW YORK,NY,10027.0,2128661000,Manhattan,1.0,480 riverside drive,10027.0,True
1029,,1177363-DCA,Business,3/31/11,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,525,E 72ND ST,,NEW YORK,NY,10021.0,2125025490,Manhattan,1.0,525 east 72nd street,10021.0,True
1030,,1010039-DCA,Business,3/31/21,300 PARKING INC.,,300,W 55TH ST,,NEW YORK,NY,10019.0,2127367171,Manhattan,1.0,300 west 55th street,10019.0,True
1031,,1232459-DCA,Business,3/31/21,39TH AND EIGHTH PARKING LLC,,310,W 39TH ST,,NEW YORK,NY,10018.0,212-686-9800,Manhattan,1.0,310 west 39th street,10018.0,False
1032,,1463801-DCA,Business,3/31/15,QUIK PARK MARLO LLC,,56,FULTON ST,,NEW YORK,NY,10038.0,2128322066,Manhattan,1.0,56 fulton street,10038.0,False
1033,,0834487-DCA,Business,3/31/21,VALET PARKING CORP.,,10,W 15TH ST,,NEW YORK,NY,10011.0,2122493344,Manhattan,1.0,10 west 15th street,10011.0,False
1034,,0780839-DCA,Business,3/31/21,PRIMARY PARKING LLC,,721,10TH AVE,,NEW YORK,NY,10019.0,2126869800,Manhattan,1.0,721 10th avenue,10019.0,True
1035,,2003457-DCA,Business,3/31/21,QUIK PARK LITTLE WEST LLC,,70,LITTLE WEST ST,,NEW YORK,NY,10004.0,,Manhattan,1.0,70 little west street,10004.0,True
1036,,0929603-DCA,Business,3/31/15,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",MEYERS PARKING SYSTEM,47,CHURCH ST,,NEW YORK,NY,10007.0,2125649199,Manhattan,1.0,47 church street,10007.0,False
1037,,2055426-DCA,Business,3/31/21,RKKS GROUP INC.,,13203,SANFORD AVE,,FLUSHING,NY,11355.0,9172852934,Queens,4.0,13203 sanford avenue,11355.0,False
1038,,0368172-DCA,Business,3/31/11,TRITO PARKING   PARKING CORP,,225,E 63RD ST,,NEW YORK,NY,10065.0,2129355922,Manhattan,1.0,225 east 63rd street,10065.0,False
1039,,1463443-DCA,Business,3/31/17,"KINNEY PARKING SYSTEM, LLC",,159,W 48TH ST,,NEW YORK,NY,10036.0,2125025490,Manhattan,1.0,159 west 48th street,10036.0,False
1040,,2028563-DCA,Business,3/31/17,K One Parking Inc,,2160,WEBSTER AVE,,BRONX,NY,10457.0,,Bronx,2.0,2160 webster avenue,10457.0,False
1041,,1435264-DCA,Business,3/31/13,ENTERPRISE 24 PARKING LLC,,160,W 24TH ST,,NEW YORK,NY,10011.0,2126270012,Manhattan,1.0,160 west 24th street,10011.0,False
1042,,1242759-DCA,Business,3/31/11,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,1292,PARK AVE,,NEW YORK,NY,10029.0,2125025490,Manhattan,1.0,1292 park avenue,10029.0,False
1043,,1202746-DCA,Business,3/31/13,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,58,W 58TH ST,,NEW YORK,NY,10019.0,2125025490,Manhattan,1.0,58 west 58th street,10019.0,True
1044,,1198509-DCA,Business,3/31/13,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,12,W 13TH ST,,NEW YORK,NY,10011.0,2125025490,Manhattan,1.0,12 west 13th street,10011.0,False
1045,,1381712-DCA,Business,3/31/21,CARTER AVE PARKING CORP.,,1841,CARTER AVE,,BRONX,NY,10457.0,3475979366,Bronx,2.0,1841 carter avenue,10457.0,False
1046,,1310420-DCA,Business,3/31/17,216-10 NY PARKING CORP,,4055,10TH AVE,,NEW YORK,NY,10034.0,(212) 304-0315,Manhattan,1.0,4055 10th avenue,10034.0,True
1047,,0368157-DCA,Business,3/31/21,EFFECTIVE PARKING LLC,,435,W 57TH ST,,NEW YORK,NY,10019.0,2126869800,Manhattan,1.0,435 west 57th street,10019.0,True
1048,,0368594-DCA,Business,3/31/21,MANHATTAN PARKING SYSTEM-PARK AVE. CORP.,,277,PARK AVE,,NEW YORK,NY,10172.0,2127536116,Manhattan,1.0,277 park avenue,10172.0,False
1049,,1201681-DCA,Business,3/31/11,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,224,MULBERRY ST,,NEW YORK,NY,10012.0,2125025490,Manhattan,1.0,224 mulberry street,10012.0,False
1050,,0368677-DCA,Business,3/31/17,920 PARKING CORP.,,920,PARK AVE,,NEW YORK,NY,10028.0,2128661000,Manhattan,1.0,920 park avenue,10028.0,False
1051,,1356319-DCA,Business,3/31/21,F & R PARKING LOT CORP.,,65,NEW YORK AVE,,BROOKLYN,NY,11216.0,7183295670,Brooklyn,3.0,65 new york avenue,11216.0,False
1052,,2061663-DCA,Business,3/31/21,169 LUDLOW PARKING LLC,,180,ORCHARD ST,,NEW YORK,NY,10002.0,212-262-4771,Manhattan,1.0,180 orchard street,10002.0,False
1053,,1197635-DCA,Business,3/31/11,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,50,W 93RD ST,,NEW YORK,NY,10025.0,2125025490,Manhattan,1.0,50 west 93rd street,10025.0,True
1054,,0429031-DCA,Business,3/31/17,57 & 11 PARKING CORP.,,622,W 57TH ST,,NEW YORK,NY,10019.0,2128887400,Manhattan,1.0,622 west 57th street,10019.0,False
1055,,1426287-DCA,Business,3/31/21,QUIK PARK BLEECKER STREET GARAGE LLC,,350,BLEECKER ST,,NEW YORK,NY,10014.0,212-686-9800,Manhattan,1.0,350 bleecker street,10014.0,True
1056,,2036981-DCA,Business,3/31/21,316 BERGEN PARKING CORP,,312,BERGEN ST,,BROOKLYN,NY,11217.0,2127367171,Brooklyn,3.0,312 bergen street,11217.0,True
1057,,1371269-DCA,Business,3/31/13,"IMPERIAL PARKING (U.S.), LLC",IMPARK,8935,162ND ST,,JAMAICA,NY,11432.0,2129378660,Queens,4.0,8935 162nd street,11432.0,False
1058,,1192895-DCA,Business,3/31/17,QUIK PARK GARMENT LLC,,155,E 34TH ST,,NEW YORK,NY,10016.0,2128322066,Manhattan,1.0,155 east 34th street,10016.0,False
1059,,0427125-DCA,Business,3/31/21,ADVANCE PARKING LLC,,249,W 43RD ST,,NEW YORK,NY,10036.0,2122218902,Manhattan,1.0,249 west 43rd street,10036.0,False
1060,,0835198-DCA,Business,3/31/17,P.J.'S PARKING SERVICE CORP.,PJ'S PARKING,8835,164TH ST,,JAMAICA,NY,11432.0,7189492507,Queens,4.0,8835 164th street,11432.0,False
1061,,1251181-DCA,Business,3/31/17,CHAPLAND PARKING LLC,,111,E 82ND ST,,NEW YORK,NY,10028.0,2122889645,Manhattan,1.0,111 east 82nd street,10028.0,False
1062,,1253687-DCA,Business,2/10/15,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,200,CHAMBERS ST,,NEW YORK,NY,10007.0,2125025490,Manhattan,1.0,200 chambers street,10007.0,True
1063,,1148651-DCA,Business,3/31/21,1020 PARKING LLC,,1020,GRAND CONCOURSE,,BRONX,NY,10451.0,212-490-3460,Bronx,2.0,1020 grand concourse,10451.0,True
1064,,1190689-DCA,Business,3/31/11,"OLYMPIC PARKING SYSTEMS, LLC",,587,AVENUE OF THE AMERICAS,,NEW YORK,NY,10011.0,2126270667,Manhattan,1.0,587 avenuenue of the americas,10011.0,False
1065,,1379056-DCA,Business,3/31/17,STANDARD PARKING CORPORATION,,1292,PARK AVE,,NEW YORK,NY,10029.0,2122410795,Manhattan,1.0,1292 park avenue,10029.0,False
1066,,2068554-DCA,Business,3/31/21,HERALD SQUARE PARKING LLC,,839,6TH AVE,,NEW YORK,NY,10001.0,2126869800,Manhattan,1.0,839 6th avenue,10001.0,False
1067,,1371568-DCA,Business,3/31/21,"PARKING SERVICES PLUS, INC.",,7710,41ST AVE,,ELMHURST,NY,11373.0,5168254661,Queens,4.0,7710 41st avenue,11373.0,False
1068,,1192922-DCA,Business,3/31/21,QUIK PARK SOUTHERN LLC,,1,NEW YORK PLZ,,NEW YORK,NY,10004.0,2128322066,Manhattan,1.0,1 new york placez,10004.0,False
1069,,1396795-DCA,Business,3/31/21,ENTERPRISE 62ND PARKING LLC,,301,E 62ND ST,,NEW YORK,NY,10065.0,212-564-3199,Manhattan,1.0,301 east 62nd street,10065.0,False
1070,,2015332-DCA,Business,3/31/19,ONE PARKING 1411 LLC,,136,W 40TH ST,,NEW YORK,NY,10018.0,2123706530,Manhattan,1.0,136 west 40th street,10018.0,False
1071,,2019880-DCA,Business,3/31/21,GMH PARK INC,,1326,SPOFFORD AVE,,BRONX,NY,10474.0,9172140583,Bronx,2.0,1326 spofford avenue,10474.0,False
1072,,1469453-DCA,Business,3/31/15,"CORINTHIAN PARKING MANAGEMENT, LLC",,330,E 38TH ST,,NEW YORK,NY,10016.0,2127957275,Manhattan,1.0,330 east 38th street,10016.0,False
1073,,2039242-DCA,Business,3/31/17,247 NORTH 7TH STREET PARKING CORP,,248,N 8TH ST,,BROOKLYN,NY,11211.0,2127367171,Brooklyn,3.0,248 north 8th street,11211.0,True
1074,,2022444-DCA,Business,3/31/17,QSB 267 PROPERTY CO LLC,,267,W 87TH ST,,NEW YORK,NY,10024.0,2127246833,Manhattan,1.0,267 west 87th street,10024.0,False
1075,,1341459-DCA,Business,3/31/21,SP PLUS CORPORATION,,353,WEST ST,,NEW YORK,NY,10014.0,2125025490,Manhattan,1.0,353 west street,10014.0,False
1076,,0883497-DCA,Business,3/31/15,"G & R PARKING SERVICES, INC.",,1550,BLONDELL AVE,,BRONX,NY,10461.0,7184309038,Bronx,2.0,1550 blondell avenue,10461.0,False
1077,,1400292-DCA,Business,3/31/21,"CONNAUGHT CAR PARK, LLC",,300,E 54TH ST,,NEW YORK,NY,10022.0,2129966363,Manhattan,1.0,300 east 54th street,10022.0,False
1078,,2050301-DCA,Business,3/31/21,10 WEST 66TH STREET CAR PARK LLC,GGMC,10,W 66TH ST,,NEW YORK,NY,10023.0,2129966363,Manhattan,1.0,10 west 66th street,10023.0,False
1079,,1406932-DCA,Business,3/31/17,ROX PARKING LLC,,931,1ST AVE,,NEW YORK,NY,10022.0,2123272626,Manhattan,1.0,931 1st avenue,10022.0,False
1080,,2037397-DCA,Business,3/31/21,45TH STREET PARKING CORP,,825,2ND AVE,,NEW YORK,NY,10017.0,2127367171,Manhattan,1.0,825 2nd avenue,10017.0,False
1081,,0831034-DCA,Business,3/31/21,"3223 JOHNSON SERVICES, INC.",,3223,JOHNSON AVE,,BRONX,NY,10463.0,718-543-5219,Bronx,2.0,3223 johnson avenue,10463.0,False
1082,,1266229-DCA,Business,3/31/15,PRIME CAR PARK LLC,,941,HOE AVE,,BRONX,NY,10459.0,2122216111,Bronx,2.0,941 hoe avenue,10459.0,False
1083,,1099297-DCA,Business,3/31/21,205 THIRD PARKING LLC,,205,3RD AVE,,NEW YORK,NY,10003.0,2126869800,Manhattan,1.0,205 3rd avenue,10003.0,True
1084,,1204604-DCA,Business,3/31/13,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,211,W 87TH ST,,NEW YORK,NY,10024.0,2125025490,Manhattan,1.0,211 west 87th street,10024.0,False
1085,,1213350-DCA,Business,3/31/21,"STABLE CAR PARKING, INC.",,9201,4TH AVE,,BROOKLYN,NY,11209.0,212-979-9815,Brooklyn,3.0,9201 4th avenue,11209.0,True
1086,,1146424-DCA,Business,3/31/21,REGAL PARKING CORP.,,9822,63RD DR,,REGO PARK,NY,11374.0,2127367171,Queens,4.0,9822 63rd drive,11374.0,False
1087,,2082673-DCA,Business,3/31/21,SEWARD PARK GARAGE LLC,,413,GRAND ST,,NEW YORK,NY,10002.0,6465840409,Manhattan,1.0,413 grand street,10002.0,False
1088,,0368506-DCA,Business,3/31/21,GEMA PARKING CORP.,,333,E 14TH ST,,NEW YORK,NY,10003.0,2124774043,Manhattan,1.0,333 east 14th street,10003.0,False
1089,,1065227-DCA,Business,3/31/11,1010 PARKING CORP.,,530,E 72ND ST,,NEW YORK,NY,10021.0,2127367171,Manhattan,1.0,530 east 72nd street,10021.0,False
1090,,1257426-DCA,Business,3/31/13,"IMPERIAL PARKING (U.S.), INC",,420,E 20TH ST,,NEW YORK,NY,10009.0,2129378660,Manhattan,1.0,420 east 20th street,10009.0,True
1091,,1078473-DCA,Business,3/31/19,2910 ATLANTIC PARKING CORP.,,188,W 230TH ST,,BRONX,NY,10463.0,7183648350,Bronx,2.0,188 west 230th street,10463.0,False
1092,,1397435-DCA,Business,3/31/15,ON 2'S PARKING & STORAGE INC.,,650,BERRIMAN ST,,BROOKLYN,NY,11208.0,6313341802,Brooklyn,3.0,650 berriman street,11208.0,False
1093,,2031080-DCA,Business,3/31/17,IMPERIAL PARKING US LLC,IMPARK,302,2ND ST,,BROOKLYN,NY,11215.0,2125573311,Brooklyn,3.0,302 2nd street,11215.0,False
1094,,2034514-DCA,Business,3/31/19,CLINTON GRAND PARKING LLC,,240,E BROADWAY,,NEW YORK,NY,10002.0,212-686-9800,Manhattan,1.0,240 east broadway,10002.0,False
1095,,2044842-DCA,Business,3/31/21,333 EAST 75TH STREET PARKING CORP.,,333,E 75TH ST,,NEW YORK,NY,10021.0,2127367171,Manhattan,1.0,333 east 75th street,10021.0,True
1096,,1199924-DCA,Business,3/31/13,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,23,W 55TH ST,,NEW YORK,NY,10019.0,2125025490,Manhattan,1.0,23 west 55th street,10019.0,False
1097,,0901085-DCA,Business,3/31/13,LTG PARKING CORP.,,205,W END AVE,,NEW YORK,NY,10023.0,2129999999,Manhattan,1.0,205 west end avenue,10023.0,False
1098,,2075363-DCA,Business,3/31/21,SP PLUS CORPORATION,,1500,UNIONPORT RD,,BRONX,NY,10462.0,2125025490,Bronx,2.0,1500 unionport road,10462.0,False
1099,,1171189-DCA,Business,3/31/11,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,56,GREENWICH ST,,NEW YORK,NY,10006.0,2125025490,Manhattan,1.0,56 greenwich street,10006.0,False
1100,,1343881-DCA,Business,3/31/21,SEAPORT PARKING LLC,,80,BEEKMAN ST,,NEW YORK,NY,10038.0,2126869800,Manhattan,1.0,80 beekman street,10038.0,True
1101,,1445860-DCA,Business,3/31/21,"EDISON NY PARKING, LLC",,270,DYCKMAN ST,,NEW YORK,NY,10034.0,3477285044,Manhattan,1.0,270 dyckman street,10034.0,False
1102,,1231157-DCA,Business,3/31/21,MURRAY PARK GARAGE CO. LLC,,120,E 34TH ST,,NEW YORK,NY,10016.0,2122139600,Manhattan,1.0,120 east 34th street,10016.0,False
1103,,1234298-DCA,Business,3/31/21,METROPOLITAN 51 PARKING LLC,,569-573,LEXINGTON AVE,,NEW YORK,NY,10022.0,2123088474,Manhattan,1.0,569-573 lexington avenue,10022.0,True
1104,,0945052-DCA,Business,3/31/13,BOULEVARD LEASING LIMITED PARTNERSHIP,,9745,QUEENS BLVD,,REGO PARK,NY,11374.0,7188309084,Queens,4.0,9745 queens boulevardd,11374.0,False
1105,,2054333-DCA,Business,3/31/21,247 NORTH 7TH STREET PARKING CORP.,,248,N 8TH ST,,BROOKLYN,NY,11211.0,929-337-8633,Brooklyn,3.0,248 north 8th street,11211.0,True
1106,,2008790-DCA,Business,3/31/21,WEST 43 PARKING LLC,,635,W 42ND ST,,NEW YORK,NY,10036.0,2122624771,Manhattan,1.0,635 west 42nd street,10036.0,True
1107,,2004995-DCA,Business,3/31/17,"CLEAN AIR CAR SERVICE & PARKING BRANCH TWO, LLC",,3720,PRINCE ST,,FLUSHING,NY,11354.0,718-395-8288,Queens,4.0,3720 prince street,11354.0,False
1108,,0368933-DCA,Business,3/31/21,"BRICIN PARKING, CORP.",,511,E 80TH ST,,NEW YORK,NY,10075.0,2126500141,Manhattan,1.0,511 east 80th street,10075.0,False
1109,,1257428-DCA,Business,3/31/13,"IMPERIAL PARKING (U.S.), INC",,527,E 14TH ST,,NEW YORK,NY,10009.0,2129378660,Manhattan,1.0,527 east 14th street,10009.0,True
1110,,1393976-DCA,Business,3/31/19,ENTERPRISE PARKING SYSTEMS 11 LLC,,145,E 16TH ST,,NEW YORK,NY,10003.0,2125643199,Manhattan,1.0,145 east 16th street,10003.0,False
1111,,1029225-DCA,Business,3/31/21,245 EAST 19 STREET PARKING LLC,,245,E 19TH ST,,NEW YORK,NY,10003.0,2126869800,Manhattan,1.0,245 east 19th street,10003.0,True
1112,,1373329-DCA,Business,3/31/13,"SHELTER PARKING BREVARD, LLC",,245,E 54TH ST,,NEW YORK,NY,10022.0,5168813535,Manhattan,1.0,245 east 54th street,10022.0,False
1113,,2021041-DCA,Business,3/31/17,82-11 LLC,,8213,37TH AVE,,JACKSON HEIGHTS,NY,11372.0,9172160426,Queens,4.0,8213 37th avenue,11372.0,False
1114,,1284045-DCA,Business,1/16/11,"SMITH CAR PARK, LLC",,75,SMITH ST,,BROOKLYN,NY,11201.0,2129966363,Brooklyn,3.0,75 smith street,11201.0,False
1115,,1243733-DCA,Business,3/31/19,PURE ROYALTY ENTERPRISE LLC,PURE ROYALTY PARKING GARAGE,1843,CROTONA AVE,,BRONX,NY,10457.0,7182942419,Bronx,2.0,1843 crotona avenue,10457.0,False
1116,,2048152-DCA,Business,3/31/21,EAGLE PARKING GARAGE INC,,759,EAGLE AVE,,BRONX,NY,10456.0,3472207660,Bronx,2.0,759 eagle avenue,10456.0,False
1117,,1298410-DCA,Business,3/31/11,"ALLIANCE 185TH PARKING, LLC",,4320,BROADWAY,,NEW YORK,NY,10033.0,2125810535,Manhattan,1.0,4320 broadway,10033.0,False
1118,,0469866-DCA,Business,3/31/15,METRO PARKING CORP.,,301,E 63RD ST,,NEW YORK,NY,10065.0,2122493344,Manhattan,1.0,301 east 63rd street,10065.0,True
1119,,1233573-DCA,Business,3/31/21,BREVOORT PARKING LLC,,20,E 9TH ST,,NEW YORK,NY,10003.0,2126869800,Manhattan,1.0,20 east 9th street,10003.0,True
1120,,2036650-DCA,Business,3/31/21,IMPARK 1199 PA LLC,,1199,PARK AVE,,NEW YORK,NY,10128.0,212-937-8660,Manhattan,1.0,1199 park avenue,10128.0,False
1121,,1473030-DCA,Business,3/31/15,24 LEONARD PARKING LLC,,24,LEONARD ST,,NEW YORK,NY,10013.0,2126202621,Manhattan,1.0,24 leonard street,10013.0,False
1122,,1437279-DCA,Business,3/31/19,"SURF AVENUE LOGISTICS, LLC",,173,E 156TH ST,,BRONX,NY,10451.0,9175840383,Bronx,2.0,173 east 156th street,10451.0,False
1123,,1387896-DCA,Business,3/31/21,3480 THIRD AVENUE PARKING INC.,,3480,3RD AVE,,BRONX,NY,10456.0,3472844141,Bronx,2.0,3480 3rd avenue,10456.0,False
1124,,1409764-DCA,Business,3/31/15,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,214,W 80TH ST,,NEW YORK,NY,10024.0,2125025490,Manhattan,1.0,214 west 80th street,10024.0,True
1125,,0913235-DCA,Business,3/31/11,PRINCESS CAR PARK INC.,PRINCESS PARKING,800,GRAND CONCOURSE,,BRONX,NY,10451.0,2127367171,Bronx,2.0,800 grand concourse,10451.0,True
1126,,1188120-DCA,Business,3/31/15,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,340,E 80TH ST,,NEW YORK,NY,10075.0,2125025490,Manhattan,1.0,340 east 80th street,10075.0,True
